ID,Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,City,State Of US,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
128,CA-2014-118962,8/5/2014 0:00,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,FUR-CH-10003817,Furniture,Chairs,Global Value Steno Chair Gray,340.144,7,0.2,21.259
129,US-2014-100853,9/14/2014 0:00,Standard Class,JB-15400,Jennifer Braxton,Corporate,Chicago,Illinois,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552
130,US-2015-101511,11/21/2015 0:00,Second Class,JE-15745,Joel Eaton,Consumer,Newark,Ohio,FUR-CH-10004698,Furniture,Chairs,Padded Folding Chairs Black 4/Carton,396.802,7,0.3,-11.3372
131,US-2015-101511,11/21/2015 0:00,Second Class,JE-15745,Joel Eaton,Consumer,Newark,Ohio,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715
132,CA-2014-166191,12/5/2014 0:00,Second Class,DK-13150,David Kendrick,Corporate,Decatur,Illinois,OFF-ST-10003455,Office Supplies,Storage,Tenex File Box Personal Filing Tote with Lid Black,24.816,2,0.2,1.8612
133,CA-2014-158274,11/19/2014 0:00,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,4,0,131.0296
134,CA-2014-158274,11/19/2014 0:00,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0,41.986
135,CA-2014-158274,11/19/2014 0:00,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0,7.25
136,CA-2016-105018,11/28/2016 0:00,Standard Class,SK-19990,Sally Knutson,Consumer,Fairfield,Connecticut,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0,3.4368
137,CA-2014-123260,8/26/2014 0:00,Standard Class,FM-14290,Frank Merwin,Home Office,Los Angeles,California,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0,22.984
138,CA-2016-157000,7/16/2016 0:00,Standard Class,AM-10360,Alice McCarthy,Corporate,Grand Prairie,Texas,OFF-ST-10001328,Office Supplies,Storage,Personal Filing Tote with Lid Black/Gray,37.224,3,0.2,3.7224
139,CA-2015-102281,10/12/2015 0:00,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,0,24.8832
140,CA-2015-102281,10/12/2015 0:00,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,6.567
141,CA-2015-131457,10/31/2015 0:00,Standard Class,MZ-17515,Mary Zewe,Corporate,Redlands,California,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0,6.7116
142,CA-2017-107720,11/6/2017 0:00,Standard Class,VM-21685,Valerie Mitchum,Home Office,Westfield,New Jersey,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0,12.0276
143,US-2017-116701,12/17/2017 0:00,Second Class,LC-17140,Logan Currie,Consumer,Dallas,Texas,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2,0.8,-178.9668
144,CA-2017-126382,6/3/2017 0:00,Standard Class,HK-14890,Heather Kirkland,Corporate,Franklin,Tennessee,FUR-FU-10002960,Furniture,Furnishings,Eldon 200 Class Desk Accessories Burgundy,35.168,7,0.2,9.6712
145,CA-2017-135860,12/1/2017 0:00,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,OFF-ST-10000642,Office Supplies,Storage,Tennsco Lockers Gray,83.92,4,0,5.8744
146,CA-2017-135860,12/1/2017 0:00,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,OFF-BI-10003274,Office Supplies,Binders,Avery Durable Slant Ring Binders No Labels,15.92,4,0,7.4824
147,CA-2017-135860,12/1/2017 0:00,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,OFF-FA-10000134,Office Supplies,Fasteners,Advantus Push Pins Aluminum Head,52.29,9,0,16.2099
148,CA-2015-101007,2/9/2015 0:00,Second Class,MS-17980,Michael Stewart,Corporate,Dallas,Texas,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2,0.2,6.5
149,CA-2015-146262,1/2/2015 0:00,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,OFF-LA-10004544,Office Supplies,Labels,Avery 505,23.68,2,0.2,8.88
150,CA-2015-146262,1/2/2015 0:00,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,FUR-BO-10004695,Furniture,Bookcases,OSullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5,-244.323
151,CA-2015-146262,1/2/2015 0:00,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,62.982,3,0.4,-14.6958
152,CA-2015-146262,1/2/2015 0:00,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188,9,0.7,-950.4
153,CA-2015-146262,1/2/2015 0:00,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792
154,CA-2016-130162,10/28/2016 0:00,Standard Class,JH-15910,Jonathan Howell,Consumer,Los Angeles,California,OFF-ST-10001328,Office Supplies,Storage,Personal Filing Tote with Lid Black/Gray,93.06,6,0,26.0568
155,CA-2016-130162,10/28/2016 0:00,Standard Class,JH-15910,Jonathan Howell,Consumer,Los Angeles,California,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782
156,CA-2015-169397,12/24/2015 0:00,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2,1.8148
157,CA-2015-169397,12/24/2015 0:00,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,4,0.7,-13.8432
158,CA-2015-169397,12/24/2015 0:00,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4,0.7,-383.9904
159,CA-2015-163055,8/9/2015 0:00,Standard Class,DS-13180,David Smith,Corporate,Detroit,Michigan,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,5,0,136.939
160,CA-2015-163055,8/9/2015 0:00,Standard Class,DS-13180,David Smith,Corporate,Detroit,Michigan,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,1,0,0.2198
161,US-2015-145436,2/28/2015 0:00,Standard Class,VD-21670,Valerie Dominguez,Consumer,Columbia,Tennessee,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744
162,US-2015-145436,2/28/2015 0:00,Standard Class,VD-21670,Valerie Dominguez,Consumer,Columbia,Tennessee,FUR-CH-10004477,Furniture,Chairs,Global Push Button Managers Chair Indigo,389.696,8,0.2,43.8408
163,US-2014-156216,9/13/2014 0:00,Standard Class,EA-14035,Erin Ashbrook,Corporate,Charlotte,North Carolina,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,7,0.7,-12.432
164,US-2017-100930,4/7/2017 0:00,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2,0.45,-102.048
165,US-2017-100930,4/7/2017 0:00,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,3,0.45,-248.2458
166,US-2017-100930,4/7/2017 0:00,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,2,0.7,-3.552
167,US-2017-100930,4/7/2017 0:00,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247
168,CA-2016-157749,6/4/2016 0:00,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,25.92,5,0.2,9.396
169,CA-2016-157749,6/4/2016 0:00,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,11.688,3,0.6,-4.6752
170,CA-2016-157749,6/4/2016 0:00,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,31.984,2,0.2,11.1944
171,CA-2016-157749,6/4/2016 0:00,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225,5,0.5,-120.513
172,CA-2016-157749,6/4/2016 0:00,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,3,0.6,-2.8308
173,CA-2014-131926,6/1/2014 0:00,Second Class,DW-13480,Dianna Wilson,Home Office,Lakeville,Minnesota,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Managers Chair,2001.86,7,0,580.5394
174,CA-2014-131926,6/1/2014 0:00,Second Class,DW-13480,Dianna Wilson,Home Office,Lakeville,Minnesota,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,2,0,41.68
175,CA-2014-131926,6/1/2014 0:00,Second Class,DW-13480,Dianna Wilson,Home Office,Lakeville,Minnesota,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,25.92,4,0,12.4416
176,CA-2016-145625,9/11/2016 0:00,Standard Class,KC-16540,Kelly Collister,Consumer,San Diego,California,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,3347.37,13,0,636.0003
177,CA-2016-146941,12/10/2016 0:00,First Class,DL-13315,Delfina Latchford,Consumer,New York City,New York,OFF-ST-10001228,Office Supplies,Storage,Fellowes Personal Hanging Folder Files Navy,80.58,6,0,22.5624
178,CA-2016-146941,12/10/2016 0:00,First Class,DL-13315,Delfina Latchford,Consumer,New York City,New York,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4,0,162.864
179,US-2015-159982,11/28/2015 0:00,Standard Class,DR-12880,Dan Reichenbach,Corporate,Chicago,Illinois,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.132,9,0.6,-8.4924
180,US-2015-159982,11/28/2015 0:00,Standard Class,DR-12880,Dan Reichenbach,Corporate,Chicago,Illinois,OFF-ST-10004804,Office Supplies,Storage,Belkin 19 Vented Equipment Shelf Black,82.368,2,0.2,-19.5624
181,US-2015-159982,11/28/2015 0:00,Standard Class,DR-12880,Dan Reichenbach,Corporate,Chicago,Illinois,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,647.904,6,0.2,56.6916
182,CA-2017-163139,12/1/2017 0:00,Second Class,CC-12670,Craig Carreira,Consumer,New York City,New York,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37,3,0,6.9258
183,CA-2017-163139,12/1/2017 0:00,Second Class,CC-12670,Craig Carreira,Consumer,New York City,New York,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,221.55,3,0,6.6465
184,CA-2017-163139,12/1/2017 0:00,Second Class,CC-12670,Craig Carreira,Consumer,New York City,New York,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,17.52,5,0.2,6.132
185,US-2014-106992,9/19/2014 0:00,Second Class,SB-20290,Sean Braxton,Corporate,Houston,Texas,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3,0.4,-509.997
186,CA-2016-125318,6/6/2016 0:00,Standard Class,RC-19825,Roy Collins,Consumer,Chicago,Illinois,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.224,4,0.2,28.7196
187,CA-2015-155040,11/10/2015 0:00,Standard Class,AH-10210,Alan Hwang,Consumer,Brentwood,California,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,79.9,2,0,35.156
188,CA-2017-136826,6/16/2017 0:00,Standard Class,CB-12535,Claudia Bergmann,Corporate,Chapel Hill,North Carolina,OFF-AR-10003602,Office Supplies,Art,Quartet Omega Colored Chalk 12/Pack,14.016,3,0.2,4.7304
189,CA-2016-111010,1/22/2016 0:00,Standard Class,PG-18895,Paul Gonzalez,Consumer,Morristown,New Jersey,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,6,0,0.3024
190,US-2017-145366,12/9/2017 0:00,Standard Class,CA-12310,Christine Abelman,Corporate,Cincinnati,Ohio,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,37.208,1,0.2,-7.4416
191,CA-2017-163979,12/28/2017 0:00,Second Class,KH-16690,Kristen Hastings,Corporate,San Francisco,California,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4,0,210.4936
192,CA-2015-155334,7/30/2015 0:00,First Class,HA-14920,Helen Andreada,Consumer,San Francisco,California,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,5.28,3,0,2.3232
193,CA-2015-155334,7/30/2015 0:00,First Class,HA-14920,Helen Andreada,Consumer,San Francisco,California,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,10.92,3,0.2,4.095
194,CA-2017-118136,9/16/2017 0:00,First Class,BB-10990,Barry Blumstein,Corporate,Inglewood,California,OFF-AR-10001427,Office Supplies,Art,Newell 330,5.98,1,0,1.5548
195,CA-2017-132976,10/13/2017 0:00,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,59.712,6,0.2,5.9712
196,CA-2017-132976,10/13/2017 0:00,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,OFF-LA-10002043,Office Supplies,Labels,Avery 489,24.84,3,0.2,8.694
197,US-2015-161991,9/26/2015 0:00,Second Class,SC-20725,Steven Cartwright,Consumer,Houston,Texas,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,2.08,5,0.8,-3.432
198,US-2015-161991,9/26/2015 0:00,Second Class,SC-20725,Steven Cartwright,Consumer,Houston,Texas,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.4,7,0.2,376.11
199,CA-2015-130890,11/2/2015 0:00,Standard Class,JO-15280,Jas OCarroll,Consumer,Los Angeles,California,FUR-TA-10002903,Furniture,Tables,Bevis Round Bullnose 29 High Table Top,1038.84,5,0.2,51.942
200,CA-2015-130883,9/26/2015 0:00,Standard Class,TB-21520,Tracy Blumstein,Consumer,Portland,Oregon,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,141.76,5,0.2,47.844
201,CA-2015-130883,9/26/2015 0:00,Standard Class,TB-21520,Tracy Blumstein,Consumer,Portland,Oregon,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,239.8,5,0.2,47.96
202,CA-2015-130883,9/26/2015 0:00,Standard Class,TB-21520,Tracy Blumstein,Consumer,Portland,Oregon,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,31.104,6,0.2,10.8864
203,CA-2016-112697,12/18/2016 0:00,Second Class,AH-10195,Alan Haines,Corporate,Tamarac,Florida,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.058,7,0.7,-169.372
204,CA-2016-112697,12/18/2016 0:00,Second Class,AH-10195,Alan Haines,Corporate,Tamarac,Florida,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,961.48,5,0.2,-204.3145
205,CA-2016-110772,11/20/2016 0:00,Second Class,NZ-18565,Nick Zandusky,Home Office,Columbus,Ohio,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.096,7,0.2,6.6836
206,CA-2016-110772,11/20/2016 0:00,Second Class,NZ-18565,Nick Zandusky,Home Office,Columbus,Ohio,OFF-LA-10004689,Office Supplies,Labels,Avery 512,18.496,8,0.2,6.2424
207,CA-2016-110772,11/20/2016 0:00,Second Class,NZ-18565,Nick Zandusky,Home Office,Columbus,Ohio,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.984,2,0.2,54.3966
208,CA-2014-111451,12/26/2014 0:00,First Class,KL-16555,Kelly Lampkin,Corporate,Colorado Springs,Colorado,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.352,3,0.2,20.1558
209,CA-2014-111451,12/26/2014 0:00,First Class,KL-16555,Kelly Lampkin,Corporate,Colorado Springs,Colorado,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6,5,0.7,-62.88
210,CA-2016-142545,10/28/2016 0:00,Standard Class,JD-15895,Jonathan Doherty,Corporate,Belleville,New Jersey,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,32.4,5,0,15.552
211,CA-2016-142545,10/28/2016 0:00,Standard Class,JD-15895,Jonathan Doherty,Corporate,Belleville,New Jersey,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,56.91,3,0,27.3168
212,US-2017-152380,11/19/2017 0:00,Standard Class,JH-15910,Jonathan Howell,Consumer,Chicago,Illinois,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,219.075,3,0.5,-131.445
213,CA-2014-130960,12/30/2014 0:00,Standard Class,KB-16600,Ken Brennan,Corporate,Taylor,Michigan,OFF-AR-10003651,Office Supplies,Art,Newell 350,9.84,3,0,2.8536
214,CA-2017-126774,4/15/2017 0:00,First Class,SH-20395,Shahid Hopkins,Consumer,Arlington,Virginia,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,4.89,1,0,2.0049
215,CA-2016-142902,9/12/2016 0:00,Second Class,BP-11185,Ben Peterman,Corporate,Arvada,Colorado,OFF-LA-10000634,Office Supplies,Labels,Avery 509,6.264,3,0.2,2.0358
216,CA-2014-167850,8/9/2014 0:00,Standard Class,AG-10525,Andy Gerbode,Corporate,Saint Petersburg,Florida,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,178.384,2,0.2,22.298
217,CA-2014-167850,8/9/2014 0:00,Standard Class,AG-10525,Andy Gerbode,Corporate,Saint Petersburg,Florida,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.552,3,0.2,5.4432
218,CA-2014-164259,12/28/2014 0:00,First Class,SP-20860,Sung Pak,Corporate,Philadelphia,Pennsylvania,OFF-AR-10003373,Office Supplies,Art,Boston School Pro Electric Pencil Sharpener 1670,99.136,4,0.2,8.6744
219,CA-2014-164973,11/4/2014 0:00,Standard Class,NM-18445,Nathan Mautz,Home Office,New York City,New York,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,275.94,6,0,80.0226
220,CA-2014-164973,11/4/2014 0:00,Standard Class,NM-18445,Nathan Mautz,Home Office,New York City,New York,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360,4,0,129.6
221,CA-2014-164973,11/4/2014 0:00,Standard Class,NM-18445,Nathan Mautz,Home Office,New York City,New York,OFF-ST-10002974,Office Supplies,Storage,Trav-L-File Heavy-Duty Shuttle II Black,43.57,1,0,13.071
222,CA-2014-156601,9/19/2014 0:00,Standard Class,FA-14230,Frank Atkinson,Corporate,Long Beach,California,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,7.16,2,0,3.58
223,CA-2016-162138,4/23/2016 0:00,Standard Class,GK-14620,Grace Kelly,Corporate,Hesperia,California,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52,6,0.2,81.744
224,CA-2016-162138,4/23/2016 0:00,Standard Class,GK-14620,Grace Kelly,Corporate,Hesperia,California,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,99.99,1,0,34.9965
225,CA-2017-153339,11/3/2017 0:00,Second Class,DJ-13510,Don Jones,Corporate,Murfreesboro,Tennessee,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992,1,0.2,0.9995
226,US-2016-141544,8/30/2016 0:00,First Class,PO-18850,Patrick OBrill,Consumer,Philadelphia,Pennsylvania,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,290.898,3,0.4,-67.8762
227,US-2016-141544,8/30/2016 0:00,First Class,PO-18850,Patrick OBrill,Consumer,Philadelphia,Pennsylvania,OFF-ST-10000675,Office Supplies,Storage,File Shuttle II and Handi-File Black,54.224,2,0.2,3.389
228,US-2016-141544,8/30/2016 0:00,First Class,PO-18850,Patrick OBrill,Consumer,Philadelphia,Pennsylvania,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10,0.2,33.831
229,US-2016-150147,4/25/2016 0:00,Second Class,JL-15850,John Lucas,Consumer,Philadelphia,Pennsylvania,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,82.8,2,0.4,-20.7
230,US-2016-150147,4/25/2016 0:00,Second Class,JL-15850,John Lucas,Consumer,Philadelphia,Pennsylvania,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,20.724,2,0.7,-13.816
231,US-2016-150147,4/25/2016 0:00,Second Class,JL-15850,John Lucas,Consumer,Philadelphia,Pennsylvania,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,-3.4272
232,CA-2015-137946,9/1/2015 0:00,Second Class,DB-13615,Doug Bickford,Consumer,Los Angeles,California,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,4.752,1,0.2,1.6038
233,CA-2015-137946,9/1/2015 0:00,Second Class,DB-13615,Doug Bickford,Consumer,Los Angeles,California,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2,0.2,335.9944
234,CA-2015-137946,9/1/2015 0:00,Second Class,DB-13615,Doug Bickford,Consumer,Los Angeles,California,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,14.368,4,0.2,4.49
235,CA-2014-129924,7/12/2014 0:00,Standard Class,AC-10420,Alyssa Crouse,Corporate,San Francisco,California,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2.7956
236,CA-2014-129924,7/12/2014 0:00,Standard Class,AC-10420,Alyssa Crouse,Corporate,San Francisco,California,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,698.352,3,0.2,-17.4588
237,CA-2015-128167,6/22/2015 0:00,Second Class,KL-16645,Ken Lonsdale,Consumer,Layton,Utah,OFF-FA-10000490,Office Supplies,Fasteners,OIC Binder Clips Mini 1/4 Capacity Black,4.96,4,0,2.3312
238,CA-2014-122336,4/13/2014 0:00,Second Class,JD-15895,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,OFF-AR-10000122,Office Supplies,Art,Newell 314,17.856,4,0.2,1.116
239,CA-2014-122336,4/13/2014 0:00,Second Class,JD-15895,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.97,10,0.7,-407.976
